Time,PacketID,NodeID,EventType,Size,PacketType,PacketState,Comment
21.4903,144,1,2,75,NC,UPDATE,receive
21.4903,145,1,1,73,NC,UPDATE,transmit
21.5006,145,0,2,73,NC,UPDATE,receive
21.5006,146,0,1,76,NC,UPDATE,transmit
21.5108,146,1,2,76,NC,UPDATE,receive
21.5108,147,1,1,75,NC,UPDATE,transmit
21.5211,147,0,2,75,NC,UPDATE,receive
21.5211,148,0,1,74,NC,UPDATE,transmit
21.5314,148,1,2,74,NC,UPDATE,receive
21.5314,149,1,1,73,NC,UPDATE,transmit
21.5417,149,0,2,73,NC,UPDATE,receive
21.5417,150,0,1,75,NC,UPDATE,transmit
21.552,150,1,2,75,NC,UPDATE,receive
21.552,151,1,1,74,NC,UPDATE,transmit
21.5622,151,0,2,74,NC,UPDATE,receive
21.5622,152,0,1,78,NC,UPDATE,transmit
21.5725,152,1,2,78,NC,UPDATE,receive
21.5725,153,1,1,75,NC,UPDATE,transmit
21.5828,153,0,2,75,NC,UPDATE,receive
21.5828,154,0,1,72,NC,UPDATE,transmit
21.5931,154,1,2,72,NC,UPDATE,receive
21.5931,155,1,1,75,NC,UPDATE,transmit
21.6034,155,0,2,75,NC,UPDATE,receive
21.6034,156,0,1,73,NC,UPDATE,transmit
21.6136,156,1,2,73,NC,UPDATE,receive
21.6136,157,1,1,75,NC,UPDATE,transmit
21.6239,157,0,2,75,NC,UPDATE,receive
21.6239,158,0,1,73,NC,UPDATE,transmit
21.6342,158,1,2,73,NC,UPDATE,receive
21.6342,159,1,1,76,NC,UPDATE,transmit
21.6445,159,0,2,76,NC,UPDATE,receive
21.6445,160,0,1,72,NC,UPDATE,transmit
21.6547,160,1,2,72,NC,UPDATE,receive
21.6547,161,1,1,78,NC,UPDATE,transmit
21.665,161,0,2,78,NC,UPDATE,receive
21.665,162,0,1,77,NC,UPDATE,transmit
21.6753,162,1,2,77,NC,UPDATE,receive
21.6753,163,1,1,70,NC,UPDATE,transmit
21.6856,163,0,2,70,NC,UPDATE,receive
21.6856,164,0,1,75,NC,UPDATE,transmit
21.6959,164,1,2,75,NC,UPDATE,receive
21.6959,165,1,1,70,NC,UPDATE,transmit
21.7061,165,0,2,70,NC,UPDATE,receive
21.7061,166,0,1,74,NC,UPDATE,transmit
21.7164,166,1,2,74,NC,UPDATE,receive
21.7164,167,1,1,74,NC,UPDATE,transmit
21.7267,167,0,2,74,NC,UPDATE,receive
21.7267,168,0,1,76,NC,UPDATE,transmit
21.737,168,1,2,76,NC,UPDATE,receive
21.737,169,1,1,72,NC,UPDATE,transmit
21.7472,169,0,2,72,NC,UPDATE,receive
21.7472,170,0,1,75,NC,UPDATE,transmit
21.7575,170,1,2,75,NC,UPDATE,receive
21.7575,171,1,1,75,NC,UPDATE,transmit
21.7678,171,0,2,75,NC,UPDATE,receive
21.7678,172,0,1,70,NC,UPDATE,transmit
21.7781,172,1,2,70,NC,UPDATE,receive
21.7781,173,1,1,74,NC,UPDATE,transmit
21.7883,173,0,2,74,NC,UPDATE,receive
21.7883,174,0,1,72,NC,UPDATE,transmit
21.7986,174,1,2,72,NC,UPDATE,receive
21.7986,175,1,1,73,NC,UPDATE,transmit
21.8089,175,0,2,73,NC,UPDATE,receive
21.8089,176,0,1,71,NC,UPDATE,transmit
21.8192,176,1,2,71,NC,UPDATE,receive
21.8192,177,1,1,76,NC,UPDATE,transmit
21.8294,177,0,2,76,NC,UPDATE,receive
21.8294,178,0,1,75,NC,UPDATE,transmit
21.8397,178,1,2,75,NC,UPDATE,receive
21.8397,179,1,1,69,NC,UPDATE,transmit
21.85,179,0,2,69,NC,UPDATE,receive
21.85,180,0,1,68,NC,UPDATE,transmit
21.8602,180,1,2,68,NC,UPDATE,receive
21.8602,181,1,1,76,NC,UPDATE,transmit
21.8705,181,0,2,76,NC,UPDATE,receive
21.8705,182,0,1,75,NC,UPDATE,transmit
21.8808,182,1,2,75,NC,UPDATE,receive
21.8808,183,1,1,74,NC,UPDATE,transmit
21.8911,183,0,2,74,NC,UPDATE,receive
21.8911,184,0,1,74,NC,UPDATE,transmit
21.9014,184,1,2,74,NC,UPDATE,receive
21.9014,185,1,1,74,NC,UPDATE,transmit
21.9116,185,0,2,74,NC,UPDATE,receive
21.9116,186,0,1,77,NC,UPDATE,transmit
21.9219,186,1,2,77,NC,UPDATE,receive
21.9219,187,1,1,74,NC,UPDATE,transmit
21.9322,187,0,2,74,NC,UPDATE,receive
21.9322,188,0,1,72,NC,UPDATE,transmit
21.9425,188,1,2,72,NC,UPDATE,receive
21.9425,189,1,1,71,NC,UPDATE,transmit
21.9527,189,0,2,71,NC,UPDATE,receive
21.9527,190,0,1,73,NC,UPDATE,transmit
21.963,190,1,2,73,NC,UPDATE,receive
21.963,191,1,1,72,NC,UPDATE,transmit
21.9733,191,0,2,72,NC,UPDATE,receive
21.9733,192,0,1,72,NC,UPDATE,transmit
21.9836,192,1,2,72,NC,UPDATE,receive
21.9836,193,1,1,75,NC,UPDATE,transmit
21.9938,193,0,2,75,NC,UPDATE,receive
21.9938,194,0,1,72,NC,UPDATE,transmit
22.0041,194,1,2,72,NC,UPDATE,receive
22.0041,195,1,1,73,NC,UPDATE,transmit
22.0144,195,0,2,73,NC,UPDATE,receive
22.0144,196,0,1,73,NC,UPDATE,transmit
22.0247,196,1,2,73,NC,UPDATE,receive
22.0247,197,1,1,75,NC,UPDATE,transmit
22.0349,197,0,2,75,NC,UPDATE,receive
22.0349,198,0,1,81,NC,UPDATE,transmit
22.0452,198,1,2,81,NC,UPDATE,receive
22.0452,199,1,1,75,NC,UPDATE,transmit
22.0555,199,0,2,75,NC,UPDATE,receive
22.0555,200,0,1,74,NC,UPDATE,transmit
22.0658,200,1,2,74,NC,UPDATE,receive
22.0658,201,1,1,69,NC,UPDATE,transmit
22.0761,201,0,2,69,NC,UPDATE,receive
22.0761,202,0,1,74,NC,UPDATE,transmit
22.0863,202,1,2,74,NC,UPDATE,receive
22.0863,203,1,1,73,NC,UPDATE,transmit
22.0966,203,0,2,73,NC,UPDATE,receive
22.0966,204,0,1,74,NC,UPDATE,transmit
22.1069,204,1,2,74,NC,UPDATE,receive
